selection_type,selection_level,artifact_id,repo_id,name,normalized_description,artifact_group_size,repo_full_name,path,file_sha,first_commit_at,sibling_file_count,sibling_content_sha,notes
random,family,938025,101215,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,jongh-design-system/jds,.claude/skills/requesting-code-review/SKILL.md,4009a2181a3023a374cd4bbf45109134234fa211,2026-05-17T14:44:20Z,1,71feb608ba550b6b86867fc44a54525d5d040e730ffcecf395830fa949fcc857,Included as member of randomly selected family
random,family,944312,114820,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,jwp23/spe,.claude/skills/requesting-code-review/SKILL.md,7403b7bb3f36c3d2d092cc80a97531ab6cf44d99,2026-03-22T16:23:27Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,949293,118627,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,RutgerDijk/envoy,skills/requesting-code-review/SKILL.md,29fbc91885a556f211c6b8cc9c5366d0bd2cbee0,2026-01-18T20:45:48Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,951282,13865,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,withakay/renzu,.claude/skills/ito-requesting-code-review/SKILL.md,e447dd1b68a51a6e484bc142d538cc9af38e2ad7,2026-02-18T17:02:24Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,953777,9114,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,joshmanders/dotfiles,claude/skills/requesting-code-review/SKILL.md,8d14c2e5802a4ec7f2e760389aa61adf4ef240c0,2026-02-05T02:19:29Z,1,0d50ac40cfa319de7eb930f609f096c7f1058ff1a14e6308685200b639119362,Included as member of randomly selected family
random,family,956019,98985,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,brunozilio/claude-config,.claude/skills/requesting-code-review/SKILL.md,4bb1afb17c5282b71ca1d683c5e2796b5a02d225,2026-05-04T14:08:35Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,956897,100984,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,lonesloane/one-agent,.claude/skills/requesting-code-review/SKILL.md,4292c9b3e9ac0fb41d9e63f29f892dc024d373e4,2026-04-06T11:14:59Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,959511,57667,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,mezivillager/hacer,.claude/skills/requesting-code-review/SKILL.md,eda8ebf3e72bc882ee1b23a1dcd1ca76de295a0b,2026-03-14T12:40:18Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,960376,119561,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,workglow-dev/sec,.claude/skills/requesting-code-review/SKILL.md,fab2765575c0914e1b031f0171476437853ad390,2026-05-04T15:20:22Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,961579,109399,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,hongchinh/QLDonHang,.claude/skills/requesting-code-review/SKILL.md,69bca56f1ccc6289bd5b14524f4e972420ae4873,2026-05-22T14:21:42Z,1,d76173c0adaf915b92b03ff609753b455490b80b817438988ff1e930a01bcf3f,Included as member of randomly selected family
random,family,963962,33673,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,hellozim22/QRclaw_release,.claude/skills/superpower-requesting-code-review/SKILL.md,c47639b68696cc8ec568f6585be23b499545e2a5,2026-06-28T11:58:15Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,seed,964134,100195,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,kucherenko/petropowers,skills/requesting-code-review/SKILL.md,6a7b3e650c12c57f3faa1d8857129e3aeb6e8a58,2026-04-06T07:51:02Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Randomly selected seed artifact
random,family,964620,100324,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,Diduck/Kompt,.claude/skills/requesting-code-review/SKILL.md,fe7c8d90c85bd0de5640f7c4db522659537bbb5e,2026-03-31T14:44:17Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,965320,120033,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,DFly7/Second-Brain,.claude/skills/requesting-code-review/SKILL.md,9c2fd5c8455b81d176736bbeee4b0cbd49a6f509,2026-04-28T17:56:38Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,967984,21179,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,DaFum/neurotoxic-game,.claude/skills/requesting-code-review/SKILL.md,c4e105c16f880b5ca635650656d182aebfadde72,2026-04-28T07:57:34Z,1,6650b09a0be629a7e70c62945b8c298e439646cb1ede905c9a8fc2ff232c4ae2,Included as member of randomly selected family
random,family,972471,2448,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,onfire7777/universal-ai-skills-library,skills/requesting-code-review/SKILL.md,e02294c40519eb0b9d944d9e33b01578dac8c3ad,2026-03-25T00:16:19Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,973430,102187,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,mlarkin00/agy-plugins,active-skills/skills/requesting-code-review/SKILL.md,c192ad9d4b57eb6eda01a3972575cc16e8997315,2026-07-10T20:52:00Z,1,6650b09a0be629a7e70c62945b8c298e439646cb1ede905c9a8fc2ff232c4ae2,Included as member of randomly selected family
random,family,974134,20168,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,ryan-nguyen-01/maestro,maestro-adlc/.claude/skills/requesting-code-review/SKILL.md,0c7d6140504706787fc316169194c57dccca5c86,2026-06-10T15:33:10Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,974517,120745,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,Asroc23/sig-uls,.claude/skills/tailwindcss-development/SKILL.md,d2802e6f642dbbfb380a92630313cb9aeccb0142,2026-03-18T22:26:41Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,975055,1067,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,thnakon/babybib-v2,.agents/.claude/skills/tailwindcss-development/SKILL.md,4d3d71104dd80fce7c80a2415509de323fd223f9,2026-03-26T09:32:43Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,975245,120818,tailwindcss-development,"always invoke when the user's message includes 'tailwind' in any form. also invoke for: building responsive grid layouts (multi-column card grids, product grids), flex/grid page structures (dashboards with sidebars, fixed topbars, mobile-toggle navs), styling ui components (cards, tables, navbars, pricing sections, forms, inputs, badges), adding dark mode variants, fixing spacing or typography, and tailwind v3/v4 work. the core use case: writing or fixing tailwind utility classes in html templates (blade, jsx, vue). skip for backend php logic, database queries, api routes, javascript with no html/css component, css file audits, build tool configuration, and vanilla css.",16,Dimon-2022/restaurantapp,.claude/skills/tailwindcss-development/SKILL.md,b31aaec785924339023c883756be5a20ba0c388b,2026-05-30T12:25:44Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
random,family,976664,120966,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,lazyhat/ai-skills,skills/requesting-code-review/SKILL.md,b63d99d279febdd6b06b3f82a649c84c22e59bd2,2026-05-23T13:04:13Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,980198,121234,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,icommunity-labs-and-tech/Respondedor-MusicDibs-Desarrollo,.claude/skills/requesting-code-review/SKILL.md,0ef632125923cc062070ee689422b75bc791be69,2026-04-13T12:41:21Z,1,546c05cef82b9ee7583f8b837b94c843abec5ff170b1cd95a129fac6299b4be8,Included as member of randomly selected family
random,family,980448,8176,requesting-code-review,"use when completing tasks, implementing major features, or before merging to verify work meets requirements",66,foolhardy45/portfolio,.claude/skills/requesting-code-review/SKILL.md,e4ace5b9daf6022dff8da22b3309730e84be287e,2026-03-25T19:59:41Z,1,183e78f4e0efecde024542f3b52a323912d3387bc8ba91b4eeec76be3f0b280b,Included as member of randomly selected family
random,family,1966325,45604,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,47thtechcorner/RayCodes_OpenMontage,openmontage_engine/.claude/skills/vercel-react-best-practices/SKILL.md,df17a29424adada01faeebff46fb0b2f99bd13f0,2026-06-22T09:50:29Z,70,d0545d60d6a403362c5dd46a2e60a8c0dfc61f48ba3d46207034960b83e480d4,Included as member of randomly selected family
random,family,1973608,117418,ash-framework,"use this skill working with ash framework or any of its extensions. always consult this when making any domain changes, features or fixes.",20,rickdunkin/jido_radclaw,.agents/skills/ash-framework/SKILL.md,432ba783dd9515299e633e79b6f9dc37db45c899,2026-04-12T00:41:17Z,37,868814b4d8cc640252138814b658a4507d7c18d90ad1f3d04e69714e9aa73560,Included as member of randomly selected family
random,family,1976421,196404,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,GJLG0501/gerardo-portfolio-live2,.claude/skills/vercel-react-best-practices/SKILL.md,c7a806a81eaeebb4f537b0dea0a9755f312c35cc,2026-03-31T05:22:55Z,71,c8c64de992c9733d2a2be398ce6307441d5a399c023ee387d43cdf745ef18e50,Included as member of randomly selected family
random,family,1984019,151306,vercel-react-best-practices,"react and next.js performance optimization guidelines from vercel engineering. this skill should be used when writing, reviewing, or refactoring react/next.js code to ensure optimal performance patterns. triggers on tasks involving react components, next.js pages, data fetching, bundle optimization, or performance improvements.",90,jcamilodev1/fxreplay,.qwen/skills/react-best-practices/SKILL.md,e2bd41206d22986deca413066ef1fe4951d286c0,2026-04-15T17:59:23Z,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,Included as member of randomly selected family
